tanggal,provinsi,kasus_baru,kasus_aktif,kasus_kematian
7/9/2022,Lampung,4,-5,0
7/9/2022,Maluku,0,0,0
7/9/2022,Maluku Utara,0,0,0
7/9/2022,Nusa Tenggara Barat,1,1,0
7/9/2022,Nusa Tenggara Timur,5,-1,0
7/9/2022,Papua,4,4,0
7/9/2022,Papua Barat,1,1,0
7/9/2022,Riau,4,4,0
7/9/2022,Sulawesi Barat,0,0,0
7/9/2022,Sulawesi Selatan,14,-1,0
7/9/2022,Sulawesi Tengah,1,1,0
7/9/2022,Sulawesi Tenggara,1,1,0
7/9/2022,Sulawesi Utara,2,0,0
7/9/2022,Sumatera Barat,2,2,0
7/9/2022,Sumatera Selatan,7,6,0
7/9/2022,Sumatera Utara,11,9,0
7/10/2022,Aceh,0,0,0
7/10/2022,Bali,83,54,0
7/10/2022,Banten,257,-46,0
7/10/2022,Bengkulu,0,0,0
7/10/2022,DKI Jakarta,1675,473,4
7/10/2022,Daerah Istimewa Yogyakarta,8,6,0
7/10/2022,Gorontalo,0,0,0
7/10/2022,Indonesia,2576,680,6
7/10/2022,Jambi,0,0,0
7/10/2022,Jawa Barat,308,140,1
7/10/2022,Jawa Tengah,36,20,0
7/10/2022,Jawa Timur,143,-9,0
7/10/2022,Kalimantan Barat,2,2,0
7/10/2022,Kalimantan Selatan,9,4,1
7/10/2022,Kalimantan Tengah,6,5,0
7/10/2022,Kalimantan Timur,3,1,0
7/10/2022,Kalimantan Utara,0,0,0
7/10/2022,Kepulauan Bangka Belitung,4,4,0
7/10/2022,Kepulauan Riau,4,4,0
7/10/2022,Lampung,0,-9,0
7/10/2022,Maluku,2,2,0
7/10/2022,Maluku Utara,0,0,0
7/10/2022,Nusa Tenggara Barat,3,3,0
7/10/2022,Nusa Tenggara Timur,6,4,0
7/10/2022,Papua,2,2,0
7/10/2022,Papua Barat,0,-4,0
7/10/2022,Riau,5,3,0
7/10/2022,Sulawesi Barat,0,0,0
7/10/2022,Sulawesi Selatan,1,-5,0
7/10/2022,Sulawesi Tengah,0,0,0
7/10/2022,Sulawesi Tenggara,0,0,0
7/10/2022,Sulawesi Utara,0,0,0
7/10/2022,Sumatera Barat,0,0,0
7/10/2022,Sumatera Selatan,3,3,0
7/10/2022,Sumatera Utara,15,12,0
7/11/2022,Aceh,0,0,0
7/11/2022,Bali,74,10,0
7/11/2022,Banten,249,173,0
7/11/2022,Bengkulu,0,0,0
7/11/2022,DKI Jakarta,812,-356,4
7/11/2022,Daerah Istimewa Yogyakarta,29,29,0
7/11/2022,Gorontalo,0,0,0
7/11/2022,Indonesia,1681,-192,7
7/11/2022,Jambi,1,1,0
7/11/2022,Jawa Barat,306,73,0
7/11/2022,Jawa Tengah,31,-29,0
7/11/2022,Jawa Timur,98,-38,1
7/11/2022,Kalimantan Barat,3,3,0
7/11/2022,Kalimantan Selatan,10,7,0
7/11/2022,Kalimantan Tengah,2,-3,0
7/11/2022,Kalimantan Timur,10,-1,1
7/11/2022,Kalimantan Utara,0,0,0
7/11/2022,Kepulauan Bangka Belitung,1,1,0
7/11/2022,Kepulauan Riau,4,2,0
7/11/2022,Lampung,1,1,0
7/11/2022,Maluku,2,0,1
7/11/2022,Maluku Utara,0,0,0
7/11/2022,Nusa Tenggara Barat,0,0,0
7/11/2022,Nusa Tenggara Timur,0,-7,0
7/11/2022,Papua,8,-24,0
7/11/2022,Papua Barat,3,-6,0
7/11/2022,Riau,4,4,0
7/11/2022,Sulawesi Barat,0,-1,0
7/11/2022,Sulawesi Selatan,2,0,0
7/11/2022,Sulawesi Tengah,1,1,0
7/11/2022,Sulawesi Tenggara,0,0,0
7/11/2022,Sulawesi Utara,2,2,0
7/11/2022,Sumatera Barat,0,0,0
7/11/2022,Sumatera Selatan,6,-2,0
7/11/2022,Sumatera Utara,22,18,0
7/12/2022,Aceh,0,0,0
7/12/2022,Bali,125,33,0
7/12/2022,Banten,393,10,0
7/12/2022,Bengkulu,0,0,0
7/12/2022,DKI Jakarta,1594,874,4
7/12/2022,Daerah Istimewa Yogyakarta,32,26,0
7/12/2022,Gorontalo,0,0,0
7/12/2022,Indonesia,3361,1573,8
7/12/2022,Jambi,1,1,0
7/12/2022,Jawa Barat,728,407,2
7/12/2022,Jawa Tengah,57,25,0
7/12/2022,Jawa Timur,279,106,1
7/12/2022,Kalimantan Barat,7,7,0
7/12/2022,Kalimantan Selatan,25,0,1
7/12/2022,Kalimantan Tengah,7,-2,0
7/12/2022,Kalimantan Timur,14,10,0
7/12/2022,Kalimantan Utara,0,0,0
7/12/2022,Kepulauan Bangka Belitung,7,4,0
7/12/2022,Kepulauan Riau,6,6,0
7/12/2022,Lampung,9,6,0
7/12/2022,Maluku,1,1,0
7/12/2022,Maluku Utara,0,0,0
7/12/2022,Nusa Tenggara Barat,0,-1,0
7/12/2022,Nusa Tenggara Timur,9,7,0
7/12/2022,Papua,3,3,0
7/12/2022,Papua Barat,3,-1,0
7/12/2022,Riau,5,1,0
7/12/2022,Sulawesi Barat,0,0,0
7/12/2022,Sulawesi Selatan,16,16,0
7/12/2022,Sulawesi Tengah,2,1,0
7/12/2022,Sulawesi Tenggara,1,0,0
7/12/2022,Sulawesi Utara,1,1,0
7/12/2022,Sumatera Barat,2,2,0
7/12/2022,Sumatera Selatan,11,11,0
7/12/2022,Sumatera Utara,23,20,0
7/13/2022,Aceh,0,0,0
7/13/2022,Bali,110,36,0
7/13/2022,Banten,453,193,0
7/13/2022,Bengkulu,0,0,0
7/13/2022,DKI Jakarta,2021,1145,0
7/13/2022,Daerah Istimewa Yogyakarta,26,19,0
7/13/2022,Gorontalo,2,2,0
7/13/2022,Indonesia,3822,1871,12
7/13/2022,Jambi,2,0,1
7/13/2022,Jawa Barat,756,317,1
7/13/2022,Jawa Tengah,77,35,3
7/13/2022,Jawa Timur,221,36,0
7/13/2022,Kalimantan Barat,4,4,0
7/13/2022,Kalimantan Selatan,21,14,0
7/13/2022,Kalimantan Tengah,9,8,0
7/13/2022,Kalimantan Timur,20,12,1
7/13/2022,Kalimantan Utara,0,0,0
7/13/2022,Kepulauan Bangka Belitung,12,10,0
7/13/2022,Kepulauan Riau,1,1,0
7/13/2022,Lampung,5,2,0
7/13/2022,Maluku,1,1,0
7/13/2022,Maluku Utara,0,0,0
7/13/2022,Nusa Tenggara Barat,2,2,0
7/13/2022,Nusa Tenggara Timur,7,0,1
7/13/2022,Papua,8,8,0
7/13/2022,Papua Barat,6,5,0
7/13/2022,Riau,10,10,0
7/13/2022,Sulawesi Barat,2,2,0
7/13/2022,Sulawesi Selatan,14,7,0
7/13/2022,Sulawesi Tengah,2,1,0
7/13/2022,Sulawesi Tenggara,1,1,0
7/13/2022,Sulawesi Utara,1,-1,0
7/13/2022,Sumatera Barat,1,0,0
7/13/2022,Sumatera Selatan,9,7,0
7/13/2022,Sumatera Utara,18,10,1
7/14/2022,Aceh,5,5,0
7/14/2022,Bali,125,88,0
7/14/2022,Banten,407,136,0
7/14/2022,Bengkulu,0,-1,0
7/14/2022,DKI Jakarta,1749,172,6
7/14/2022,Daerah Istimewa Yogyakarta,53,49,0
7/14/2022,Gorontalo,0,0,0
7/14/2022,Indonesia,3584,703,9
7/14/2022,Jambi,3,3,0
7/14/2022,Jawa Barat,723,59,0
7/14/2022,Jawa Tengah,85,26,3
7/14/2022,Jawa Timur,246,22,0
7/14/2022,Kalimantan Barat,13,13,0
7/14/2022,Kalimantan Selatan,24,18,0
7/14/2022,Kalimantan Tengah,13,2,0
7/14/2022,Kalimantan Timur,19,10,0
7/14/2022,Kalimantan Utara,0,0,0
7/14/2022,Kepulauan Bangka Belitung,19,19,0
7/14/2022,Kepulauan Riau,8,7,0
7/14/2022,Lampung,12,4,0
7/14/2022,Maluku,1,1,0
7/14/2022,Maluku Utara,0,0,0
7/14/2022,Nusa Tenggara Barat,1,1,0
7/14/2022,Nusa Tenggara Timur,7,0,0
7/14/2022,Papua,6,6,0
7/14/2022,Papua Barat,3,2,0
7/14/2022,Riau,9,6,0
7/14/2022,Sulawesi Barat,0,0,0
7/14/2022,Sulawesi Selatan,5,5,0
7/14/2022,Sulawesi Tengah,2,2,0
7/14/2022,Sulawesi Tenggara,1,1,0
7/14/2022,Sulawesi Utara,2,2,0
7/14/2022,Sumatera Barat,4,4,0
7/14/2022,Sumatera Selatan,11,9,0
7/14/2022,Sumatera Utara,28,20,0
7/15/2022,Aceh,0,0,0
7/15/2022,Bali,120,-1,0
7/15/2022,Banten,460,93,1
7/15/2022,Bengkulu,0,0,0
7/15/2022,DKI Jakarta,1613,-19,3
7/15/2022,Daerah Istimewa Yogyakarta,34,26,0
7/15/2022,Gorontalo,1,1,0
7/15/2022,Indonesia,3331,483,6
7/15/2022,Jambi,2,0,0
7/15/2022,Jawa Barat,660,297,0
7/15/2022,Jawa Tengah,86,48,1
7/15/2022,Jawa Timur,194,-46,0
7/15/2022,Kalimantan Barat,4,3,1
7/15/2022,Kalimantan Selatan,30,17,0
7/15/2022,Kalimantan Tengah,9,2,0
7/15/2022,Kalimantan Timur,19,10,0
7/15/2022,Kalimantan Utara,0,0,0
7/15/2022,Kepulauan Bangka Belitung,20,18,0
7/15/2022,Kepulauan Riau,0,-2,0
7/15/2022,Lampung,8,8,0
7/15/2022,Maluku,1,1,0
7/15/2022,Maluku Utara,0,0,0
7/15/2022,Nusa Tenggara Barat,0,0,0
7/15/2022,Nusa Tenggara Timur,7,7,0
7/15/2022,Papua,7,7,0
7/15/2022,Papua Barat,2,-4,0
7/15/2022,Riau,4,-13,0
7/15/2022,Sulawesi Barat,0,-1,0
7/15/2022,Sulawesi Selatan,13,13,0
7/15/2022,Sulawesi Tengah,2,2,0
7/15/2022,Sulawesi Tenggara,6,6,0
7/15/2022,Sulawesi Utara,1,-2,0
7/15/2022,Sumatera Barat,2,-1,0
7/15/2022,Sumatera Selatan,8,8,0
7/15/2022,Sumatera Utara,18,18,0
7/16/2022,Aceh,1,1,0
7/16/2022,Bali,158,82,0
7/16/2022,Banten,643,284,0
7/16/2022,Bengkulu,0,0,0
7/16/2022,DKI Jakarta,2131,529,5
7/16/2022,Daerah Istimewa Yogyakarta,30,26,0
7/16/2022,Gorontalo,1,1,0
7/16/2022,Indonesia,4329,1621,6
7/16/2022,Jambi,5,5,0
7/16/2022,Jawa Barat,871,559,0
7/16/2022,Jawa Tengah,75,64,0
7/16/2022,Jawa Timur,251,13,0
7/16/2022,Kalimantan Barat,4,4,0
7/16/2022,Kalimantan Selatan,29,24,0
7/16/2022,Kalimantan Tengah,23,23,0
7/16/2022,Kalimantan Timur,17,-2,0
7/16/2022,Kalimantan Utara,0,0,0
7/16/2022,Kepulauan Bangka Belitung,4,0,0
7/16/2022,Kepulauan Riau,1,1,0
7/16/2022,Lampung,6,5,0
7/16/2022,Maluku,1,0,0
7/16/2022,Maluku Utara,0,0,0
7/16/2022,Nusa Tenggara Barat,3,3,0
7/16/2022,Nusa Tenggara Timur,6,-1,0
7/16/2022,Papua,7,7,0
7/16/2022,Papua Barat,2,2,0
7/16/2022,Riau,5,-9,0
7/16/2022,Sulawesi Barat,1,0,0
7/16/2022,Sulawesi Selatan,8,-3,0
7/16/2022,Sulawesi Tengah,1,-2,0
7/16/2022,Sulawesi Tenggara,0,0,0
7/16/2022,Sulawesi Utara,2,2,0
7/16/2022,Sumatera Barat,0,0,0
7/16/2022,Sumatera Selatan,8,-18,1
7/16/2022,Sumatera Utara,36,27,0
7/17/2022,Aceh,0,0,0
7/17/2022,Bali,105,51,3
7/17/2022,Banten,412,-155,0
7/17/2022,Bengkulu,0,0,0
7/17/2022,DKI Jakarta,2002,561,0
7/17/2022,Daerah Istimewa Yogyakarta,35,-3,2
7/17/2022,Gorontalo,0,0,0
7/17/2022,Indonesia,3540,956,10
7/17/2022,Jambi,0,0,0
7/17/2022,Jawa Barat,519,314,0
7/17/2022,Jawa Tengah,65,46,3
7/17/2022,Jawa Timur,230,16,0
7/17/2022,Kalimantan Barat,4,4,0
7/17/2022,Kalimantan Selatan,24,17,0
7/17/2022,Kalimantan Tengah,10,9,0
7/17/2022,Kalimantan Timur,29,11,0
7/17/2022,Kalimantan Utara,3,3,0
7/17/2022,Kepulauan Bangka Belitung,6,5,0
7/17/2022,Kepulauan Riau,1,1,0
7/17/2022,Lampung,7,7,0
7/17/2022,Maluku,0,-1,0
7/17/2022,Maluku Utara,0,0,0
7/17/2022,Nusa Tenggara Barat,2,1,0
7/17/2022,Nusa Tenggara Timur,11,11,0
7/17/2022,Papua,4,4,0
7/17/2022,Papua Barat,9,9,0
7/17/2022,Riau,0,-3,0
7/17/2022,Sulawesi Barat,0,-1,0
7/17/2022,Sulawesi Selatan,3,-2,0
7/17/2022,Sulawesi Tengah,0,-1,0
7/17/2022,Sulawesi Tenggara,0,0,0
7/17/2022,Sulawesi Utara,2,2,0
7/17/2022,Sumatera Barat,2,2,0
7/17/2022,Sumatera Selatan,17,13,0
7/17/2022,Sumatera Utara,38,37,0
7/18/2022,Aceh,1,1,0
7/18/2022,Bali,105,13,2
7/18/2022,Banten,470,318,0
7/18/2022,Bengkulu,0,0,0
7/18/2022,DKI Jakarta,1864,508,2
7/18/2022,Daerah Istimewa Yogyakarta,45,40,0
7/18/2022,Gorontalo,0,0,0
7/18/2022,Indonesia,3393,956,10
7/18/2022,Jambi,0,-4,0
7/18/2022,Jawa Barat,531,103,3
7/18/2022,Jawa Tengah,77,30,3
7/18/2022,Jawa Timur,181,-28,0
7/18/2022,Kalimantan Barat,9,-40,0
7/18/2022,Kalimantan Selatan,26,17,0
7/18/2022,Kalimantan Tengah,6,-15,0
7/18/2022,Kalimantan Timur,17,12,0
7/18/2022,Kalimantan Utara,0,0,0
7/18/2022,Kepulauan Bangka Belitung,3,3,0
7/18/2022,Kepulauan Riau,1,0,0
7/18/2022,Lampung,2,0,0
7/18/2022,Maluku,1,1,0
7/18/2022,Maluku Utara,0,0,0
7/18/2022,Nusa Tenggara Barat,0,-8,0
7/18/2022,Nusa Tenggara Timur,4,-1,0
7/18/2022,Papua,5,5,0
7/18/2022,Papua Barat,4,2,0
7/18/2022,Riau,10,4,0
7/18/2022,Sulawesi Barat,0,0,0
7/18/2022,Sulawesi Selatan,2,0,0
7/18/2022,Sulawesi Tengah,0,-4,0
7/18/2022,Sulawesi Tenggara,0,0,0
7/18/2022,Sulawesi Utara,1,-25,0
7/18/2022,Sumatera Barat,3,-13,0
7/18/2022,Sumatera Selatan,5,3,0
7/18/2022,Sumatera Utara,20,-8,0
7/19/2022,Aceh,2,2,0
7/19/2022,Bali,167,98,1
7/19/2022,Banten,649,226,0
7/19/2022,Bengkulu,0,0,0
7/19/2022,DKI Jakarta,2485,1083,2
7/19/2022,Daerah Istimewa Yogyakarta,77,73,0
7/19/2022,Gorontalo,0,0,0
7/19/2022,Indonesia,5085,2483,6
7/19/2022,Jambi,2,2,0
7/19/2022,Jawa Barat,971,631,1
7/19/2022,Jawa Tengah,92,53,0
7/19/2022,Jawa Timur,344,118,1
7/19/2022,Kalimantan Barat,20,19,0
7/19/2022,Kalimantan Selatan,52,39,2
7/19/2022,Kalimantan Tengah,26,22,0
7/19/2022,Kalimantan Timur,49,43,0
7/19/2022,Kalimantan Utara,0,0,0
7/19/2022,Kepulauan Bangka Belitung,23,21,0
7/19/2022,Kepulauan Riau,10,10,0
7/19/2022,Lampung,8,-8,0
7/19/2022,Maluku,1,1,0
7/19/2022,Maluku Utara,0,0,0
7/19/2022,Nusa Tenggara Barat,3,3,0
7/19/2022,Nusa Tenggara Timur,14,11,0
7/19/2022,Papua,12,12,0
7/19/2022,Papua Barat,0,-3,0
7/19/2022,Riau,7,2,0
7/19/2022,Sulawesi Barat,1,1,0
7/19/2022,Sulawesi Selatan,5,-29,0
7/19/2022,Sulawesi Tengah,2,2,0
7/19/2022,Sulawesi Tenggara,0,0,0
7/19/2022,Sulawesi Utara,6,6,0
7/19/2022,Sumatera Barat,7,7,0
7/19/2022,Sumatera Selatan,18,10,0
7/19/2022,Sumatera Utara,33,22,0
7/20/2022,Aceh,0,0,0
7/20/2022,Bali,159,64,1
7/20/2022,Banten,699,107,0
7/20/2022,Bengkulu,1,1,0
7/20/2022,DKI Jakarta,2955,2359,2
7/20/2022,Daerah Istimewa Yogyakarta,60,55,0
7/20/2022,Gorontalo,4,4,0
7/20/2022,Indonesia,5653,3312,10
7/20/2022,Jambi,4,4,0
7/20/2022,Jawa Barat,1076,550,4
7/20/2022,Jawa Tengah,98,-40,0
7/20/2022,Jawa Timur,328,35,0
7/20/2022,Kalimantan Barat,9,9,0
7/20/2022,Kalimantan Selatan,51,30,2
7/20/2022,Kalimantan Tengah,22,17,0
7/20/2022,Kalimantan Timur,33,22,0
7/20/2022,Kalimantan Utara,1,1,0
7/20/2022,Kepulauan Bangka Belitung,8,7,0
7/20/2022,Kepulauan Riau,1,1,0
7/20/2022,Lampung,16,16,0
7/20/2022,Maluku,0,0,0
7/20/2022,Maluku Utara,0,-1,0
7/20/2022,Nusa Tenggara Barat,0,0,0
7/20/2022,Nusa Tenggara Timur,15,-1,0
7/20/2022,Papua,20,20,0
7/20/2022,Papua Barat,10,7,0
7/20/2022,Riau,14,9,0
7/20/2022,Sulawesi Barat,0,-1,0
7/20/2022,Sulawesi Selatan,14,14,0
7/20/2022,Sulawesi Tengah,0,-1,0
7/20/2022,Sulawesi Tenggara,0,-2,0
7/20/2022,Sulawesi Utara,3,2,0
7/20/2022,Sumatera Barat,3,2,0
7/20/2022,Sumatera Selatan,15,15,0
7/20/2022,Sumatera Utara,39,25,1
7/21/2022,Aceh,0,0,0
7/21/2022,Bali,157,78,0
7/21/2022,Banten,644,474,0
7/21/2022,Bengkulu,0,0,0
